id_Producto1,Nombre_producto_1,id_Producto2,Nombre_producto_2,Cantidad_de_repeticiones
37067,Organic Banana,30450,Creamy Almond Butter,24
12341,Hass Avocados,33731,Grated Parmesan,24
12341,Hass Avocados,8859,Natural Spring Water,24
8277,Apple Honeycrisp Organic,14992,Green Beans,24
8277,Apple Honeycrisp Organic,15937,Shallot,24
34969,Red Vine Tomato,14947,Pure Sparkling Water,24
34969,Red Vine Tomato,36695,Organic Hothouse Cucumbers,24
19660,Spring Water,46802,Pineapple Chunks,24
24838,Unsweetened Almondmilk,44683,Brussels Sprouts,24
31506,Extra Virgin Olive Oil,14947,Pure Sparkling Water,24
31506,Extra Virgin Olive Oil,10246,Organic Celery Hearts,24
31506,Extra Virgin Olive Oil,32655,Organic Large Grade AA Brown Eggs,24
31506,Extra Virgin Olive Oil,6046,Boneless Skinless Chicken Breast,24
31506,Extra Virgin Olive Oil,38383,Organic White Onions,24
46667,Organic Ginger Root,47144,Unsweetened Original Almond Breeze Almond Milk,24
46667,Organic Ginger Root,44910,Organic Spring Mix Salad,24
22035,Organic Whole String Cheese,21019,Roasted Red Pepper Hummus,24
35221,Lime Sparkling Water,34243,Organic Baby Broccoli,24
35221,Lime Sparkling Water,14992,Green Beans,24
35221,Lime Sparkling Water,17948,Frozen Organic Wild Blueberries,24
20114,Jalapeno Peppers,24489,Organic Whole Strawberries,24
20114,Jalapeno Peppers,41787,Bartlett Pears,24
20114,Jalapeno Peppers,10246,Organic Celery Hearts,24
20114,Jalapeno Peppers,39475,Total Greek Strained Yogurt,24
11520,Large Alfresco Eggs,28849,No Salt Added Black Beans,24
11520,Large Alfresco Eggs,44683,Brussels Sprouts,24
11520,Large Alfresco Eggs,13629,Organic Snipped Green Beans,24
33198,Sparkling Natural Mineral Water,47672,Uncured Hickory Smoked Sunday Bacon,24
27344,Uncured Genoa Salami,30776,Organic Raw Kombucha Gingerade,24
18465,Organic Grade A Free Range Large Brown Eggs,14992,Green Beans,24
18465,Organic Grade A Free Range Large Brown Eggs,47672,Uncured Hickory Smoked Sunday Bacon,24
27521,Organic Lacinato (Dinosaur) Kale,14947,Pure Sparkling Water,24
27521,Organic Lacinato (Dinosaur) Kale,6046,Boneless Skinless Chicken Breast,24
33731,Grated Parmesan,23734,Sour Cream,24
33731,Grated Parmesan,47672,Uncured Hickory Smoked Sunday Bacon,24
33731,Grated Parmesan,13629,Organic Snipped Green Beans,24
46906,Grape White/Green Seedless,31683,Original No Pulp 100% Florida Orange Juice,24
33000,Pure Irish Butter,40604,Feta Cheese Crumbles,24
33000,Pure Irish Butter,4210,Whole Milk,24
33000,Pure Irish Butter,25659,Organic Coconut Milk,24
47144,Unsweetened Original Almond Breeze Almond Milk,34243,Organic Baby Broccoli,24
40604,Feta Cheese Crumbles,42342,Roasted Turkey Breast,24
42736,Unsalted Butter,42342,Roasted Turkey Breast,24
4210,Whole Milk,48205,Spinach,24
4210,Whole Milk,44987,Heavy Whipping Cream,24
4799,Shredded Parmesan,41787,Bartlett Pears,24
4799,Shredded Parmesan,42342,Roasted Turkey Breast,24
4799,Shredded Parmesan,44910,Organic Spring Mix Salad,24
260,Cantaloupe,11182,Baby Spinach,24
260,Cantaloupe,43768,Organic Bell Pepper,24
41787,Bartlett Pears,21288,Blackberries,24
41787,Bartlett Pears,42342,Roasted Turkey Breast,24
14992,Green Beans,42768,Organic Garbanzo Beans,24
24830,Organic Romaine,42768,Organic Garbanzo Beans,24
24830,Organic Romaine,46802,Pineapple Chunks,24
24830,Organic Romaine,17948,Frozen Organic Wild Blueberries,24
24830,Organic Romaine,6046,Boneless Skinless Chicken Breast,24
24830,Organic Romaine,3952,Organic Broccoli Crowns,24
11182,Baby Spinach,43772,Cherubs Heavenly Salad Tomatoes,24
42768,Organic Garbanzo Beans,39475,Total Greek Strained Yogurt,24
42768,Organic Garbanzo Beans,3952,Organic Broccoli Crowns,24
5479,Italian Sparkling Mineral Water,42828,Whipped Cream Cheese,24
46802,Pineapple Chunks,25659,Organic Coconut Milk,24
17948,Frozen Organic Wild Blueberries,32864,Organic Baby Rainbow Carrots,24
17948,Frozen Organic Wild Blueberries,30776,Organic Raw Kombucha Gingerade,24
10246,Organic Celery Hearts,36695,Organic Hothouse Cucumbers,24
10246,Organic Celery Hearts,890,Organic Diced Tomatoes,24
32655,Organic Large Grade AA Brown Eggs,42701,Organic Sour Cream,24
25659,Organic Coconut Milk,39475,Total Greek Strained Yogurt,24
39475,Total Greek Strained Yogurt,35939,Organic Jalapeno Pepper,24
43768,Organic Bell Pepper,32864,Organic Baby Rainbow Carrots,24
13176,Bag of Organic Bananas,37067,Organic Banana,23
27845,Organic Whole Milk,43772,Cherubs Heavenly Salad Tomatoes,23
27845,Organic Whole Milk,8859,Natural Spring Water,23
4920,Seedless Red Grapes,8859,Natural Spring Water,23
4920,Seedless Red Grapes,32478,Reduced Fat 2% Milk,23
8518,Organic Red Onion,4210,Whole Milk,23
5876,Organic Lemon,18523,Total 2% All Natural Greek Strained Yogurt with Honey,23
28204,Organic Fuji Apple,26620,Peach Pear Flavored Sparkling Water,23
28204,Organic Fuji Apple,44987,Heavy Whipping Cream,23
28204,Organic Fuji Apple,41290,Lemonade,23
8424,Broccoli Crown,44987,Heavy Whipping Cream,23
24184,Red Peppers,1940,Organic 2% Reduced Fat Milk,23
24184,Red Peppers,26620,Peach Pear Flavored Sparkling Water,23
19057,Organic Large Extra Fancy Fuji Apple,44683,Brussels Sprouts,23
19057,Organic Large Extra Fancy Fuji Apple,44910,Organic Spring Mix Salad,23
30489,Original Hummus,4210,Whole Milk,23
30489,Original Hummus,21288,Blackberries,23
37646,Organic Gala Apples,41290,Lemonade,23
27104,Fresh Cauliflower,14947,Pure Sparkling Water,23
49235,Organic Half & Half,35939,Organic Jalapeno Pepper,23
49235,Organic Half & Half,3952,Organic Broccoli Crowns,23
28985,Michigan Organic Kale,44987,Heavy Whipping Cream,23
28985,Michigan Organic Kale,31683,Original No Pulp 100% Florida Orange Juice,23
28985,Michigan Organic Kale,21019,Roasted Red Pepper Hummus,23
49683,Cucumber Kirby,43122,Organic Bartlett Pear,23
49683,Cucumber Kirby,26620,Peach Pear Flavored Sparkling Water,23
49683,Cucumber Kirby,31683,Original No Pulp 100% Florida Orange Juice,23
37067,Organic Banana,4562,English Seedless Cucumber,23
5077,100% Whole Wheat Bread,42736,Unsalted Butter,23
5077,100% Whole Wheat Bread,24830,Organic Romaine,23
5077,100% Whole Wheat Bread,11182,Baby Spinach,23
5077,100% Whole Wheat Bread,26620,Peach Pear Flavored Sparkling Water,23
5077,100% Whole Wheat Bread,46654,Organic Grade A Large Brown Eggs,23
12341,Hass Avocados,11182,Baby Spinach,23
12341,Hass Avocados,25659,Organic Coconut Milk,23
12341,Hass Avocados,42342,Roasted Turkey Breast,23
8277,Apple Honeycrisp Organic,44683,Brussels Sprouts,23
8277,Apple Honeycrisp Organic,30450,Creamy Almond Butter,23
8277,Apple Honeycrisp Organic,44910,Organic Spring Mix Salad,23
34969,Red Vine Tomato,6046,Boneless Skinless Chicken Breast,23
19660,Spring Water,260,Cantaloupe,23
24838,Unsweetened Almondmilk,890,Organic Diced Tomatoes,23
31506,Extra Virgin Olive Oil,3957,100% Raw Coconut Water,23
22035,Organic Whole String Cheese,6046,Boneless Skinless Chicken Breast,23
35221,Lime Sparkling Water,46802,Pineapple Chunks,23
35221,Lime Sparkling Water,32655,Organic Large Grade AA Brown Eggs,23
35221,Lime Sparkling Water,42342,Roasted Turkey Breast,23
34358,Garlic,47144,Unsweetened Original Almond Breeze Almond Milk,23
34358,Garlic,3957,100% Raw Coconut Water,23
20114,Jalapeno Peppers,48205,Spinach,23
11520,Large Alfresco Eggs,14992,Green Beans,23
11520,Large Alfresco Eggs,26620,Peach Pear Flavored Sparkling Water,23
11520,Large Alfresco Eggs,890,Organic Diced Tomatoes,23
33198,Sparkling Natural Mineral Water,30776,Organic Raw Kombucha Gingerade,23
27344,Uncured Genoa Salami,28849,No Salt Added Black Beans,23
27344,Uncured Genoa Salami,17948,Frozen Organic Wild Blueberries,23
27344,Uncured Genoa Salami,6046,Boneless Skinless Chicken Breast,23
18465,Organic Grade A Free Range Large Brown Eggs,13870,Lightly Salted Baked Snap Pea Crisps,23
18465,Organic Grade A Free Range Large Brown Eggs,36695,Organic Hothouse Cucumbers,23
18465,Organic Grade A Free Range Large Brown Eggs,38456,Large Grapefruit,23
18465,Organic Grade A Free Range Large Brown Eggs,890,Organic Diced Tomatoes,23
27521,Organic Lacinato (Dinosaur) Kale,26620,Peach Pear Flavored Sparkling Water,23
27521,Organic Lacinato (Dinosaur) Kale,13629,Organic Snipped Green Beans,23
33731,Grated Parmesan,47144,Unsweetened Original Almond Breeze Almond Milk,23
33731,Grated Parmesan,42342,Roasted Turkey Breast,23
33731,Grated Parmesan,35939,Organic Jalapeno Pepper,23
46906,Grape White/Green Seedless,47144,Unsweetened Original Almond Breeze Almond Milk,23
33000,Pure Irish Butter,24830,Organic Romaine,23
33000,Pure Irish Butter,5479,Italian Sparkling Mineral Water,23
33000,Pure Irish Butter,42828,Whipped Cream Cheese,23
33000,Pure Irish Butter,890,Organic Diced Tomatoes,23
40604,Feta Cheese Crumbles,26620,Peach Pear Flavored Sparkling Water,23
40604,Feta Cheese Crumbles,35939,Organic Jalapeno Pepper,23
40604,Feta Cheese Crumbles,21019,Roasted Red Pepper Hummus,23
42736,Unsalted Butter,5479,Italian Sparkling Mineral Water,23
6184,Clementines,30450,Creamy Almond Butter,23
34243,Organic Baby Broccoli,25659,Organic Coconut Milk,23
4210,Whole Milk,16185,Sharp Cheddar Cheese,23
4210,Whole Milk,6046,Boneless Skinless Chicken Breast,23
4799,Shredded Parmesan,32864,Organic Baby Rainbow Carrots,23
16185,Sharp Cheddar Cheese,10246,Organic Celery Hearts,23
28849,No Salt Added Black Beans,42828,Whipped Cream Cheese,23
19348,Fat Free Milk,48205,Spinach,23
19348,Fat Free Milk,31683,Original No Pulp 100% Florida Orange Juice,23
260,Cantaloupe,24489,Organic Whole Strawberries,23
260,Cantaloupe,5479,Italian Sparkling Mineral Water,23
260,Cantaloupe,39475,Total Greek Strained Yogurt,23
260,Cantaloupe,36695,Organic Hothouse Cucumbers,23
24489,Organic Whole Strawberries,13870,Lightly Salted Baked Snap Pea Crisps,23
24489,Organic Whole Strawberries,42342,Roasted Turkey Breast,23
24830,Organic Romaine,42828,Whipped Cream Cheese,23
24830,Organic Romaine,38456,Large Grapefruit,23
44683,Brussels Sprouts,11182,Baby Spinach,23
11182,Baby Spinach,32655,Organic Large Grade AA Brown Eggs,23
11182,Baby Spinach,43122,Organic Bartlett Pear,23
11182,Baby Spinach,3952,Organic Broccoli Crowns,23
42768,Organic Garbanzo Beans,5479,Italian Sparkling Mineral Water,23
5479,Italian Sparkling Mineral Water,25659,Organic Coconut Milk,23
46802,Pineapple Chunks,30450,Creamy Almond Butter,23
10246,Organic Celery Hearts,38383,Organic White Onions,23
10246,Organic Celery Hearts,35939,Organic Jalapeno Pepper,23
42701,Organic Sour Cream,890,Organic Diced Tomatoes,23
13870,Lightly Salted Baked Snap Pea Crisps,42342,Roasted Turkey Breast,23
43768,Organic Bell Pepper,13629,Organic Snipped Green Beans,23
1940,Organic 2% Reduced Fat Milk,40310,Oven Roasted Turkey Breast,23
42342,Roasted Turkey Breast,47672,Uncured Hickory Smoked Sunday Bacon,23
36695,Organic Hothouse Cucumbers,35939,Organic Jalapeno Pepper,23
27845,Organic Whole Milk,21288,Blackberries,22
27845,Organic Whole Milk,1940,Organic 2% Reduced Fat Milk,22
45007,Organic Zucchini,4210,Whole Milk,22
45007,Organic Zucchini,31683,Original No Pulp 100% Florida Orange Juice,22
24964,Organic Garlic,40310,Oven Roasted Turkey Breast,22
40706,Organic Grape Tomatoes,31683,Original No Pulp 100% Florida Orange Juice,22
8518,Organic Red Onion,23288,Distilled Water,22
8518,Organic Red Onion,41290,Lemonade,22
28204,Organic Fuji Apple,8277,Apple Honeycrisp Organic,22
28204,Organic Fuji Apple,21288,Blackberries,22
24184,Red Peppers,31683,Original No Pulp 100% Florida Orange Juice,22
30489,Original Hummus,15937,Shallot,22
37646,Organic Gala Apples,8859,Natural Spring Water,22
27104,Fresh Cauliflower,19348,Fat Free Milk,22
27104,Fresh Cauliflower,40310,Oven Roasted Turkey Breast,22
27104,Fresh Cauliflower,46654,Organic Grade A Large Brown Eggs,22
27104,Fresh Cauliflower,31683,Original No Pulp 100% Florida Orange Juice,22
49235,Organic Half & Half,30776,Organic Raw Kombucha Gingerade,22
49235,Organic Half & Half,30450,Creamy Almond Butter,22
49235,Organic Half & Half,47672,Uncured Hickory Smoked Sunday Bacon,22
28985,Michigan Organic Kale,23734,Sour Cream,22
44359,Organic Small Bunch Celery,40310,Oven Roasted Turkey Breast,22
49683,Cucumber Kirby,3957,100% Raw Coconut Water,22
39877,Organic Granny Smith Apple,21019,Roasted Red Pepper Hummus,22
37067,Organic Banana,44683,Brussels Sprouts,22
37067,Organic Banana,26620,Peach Pear Flavored Sparkling Water,22
5077,100% Whole Wheat Bread,28849,No Salt Added Black Beans,22
5077,100% Whole Wheat Bread,21288,Blackberries,22
12341,Hass Avocados,43768,Organic Bell Pepper,22
12341,Hass Avocados,23288,Distilled Water,22
34969,Red Vine Tomato,32655,Organic Large Grade AA Brown Eggs,22
34969,Red Vine Tomato,43768,Organic Bell Pepper,22
34969,Red Vine Tomato,32864,Organic Baby Rainbow Carrots,22
19660,Spring Water,35221,Lime Sparkling Water,22
19660,Spring Water,33731,Grated Parmesan,22
19660,Spring Water,42736,Unsalted Butter,22
19660,Spring Water,28849,No Salt Added Black Beans,22
19660,Spring Water,24830,Organic Romaine,22
19660,Spring Water,10246,Organic Celery Hearts,22
19660,Spring Water,43122,Organic Bartlett Pear,22
24838,Unsweetened Almondmilk,42736,Unsalted Butter,22
24838,Unsweetened Almondmilk,42701,Organic Sour Cream,22
31506,Extra Virgin Olive Oil,47672,Uncured Hickory Smoked Sunday Bacon,22
46667,Organic Ginger Root,14947,Pure Sparkling Water,22
46667,Organic Ginger Root,6046,Boneless Skinless Chicken Breast,22
22035,Organic Whole String Cheese,47144,Unsweetened Original Almond Breeze Almond Milk,22
22035,Organic Whole String Cheese,40310,Oven Roasted Turkey Breast,22
22035,Organic Whole String Cheese,38383,Organic White Onions,22
35221,Lime Sparkling Water,42736,Unsalted Butter,22
35221,Lime Sparkling Water,43122,Organic Bartlett Pear,22
35221,Lime Sparkling Water,39475,Total Greek Strained Yogurt,22
20114,Jalapeno Peppers,3957,100% Raw Coconut Water,22
20114,Jalapeno Peppers,5479,Italian Sparkling Mineral Water,22
11520,Large Alfresco Eggs,260,Cantaloupe,22
11520,Large Alfresco Eggs,5479,Italian Sparkling Mineral Water,22
33198,Sparkling Natural Mineral Water,260,Cantaloupe,22
33198,Sparkling Natural Mineral Water,44683,Brussels Sprouts,22
33198,Sparkling Natural Mineral Water,39475,Total Greek Strained Yogurt,22
27344,Uncured Genoa Salami,43772,Cherubs Heavenly Salad Tomatoes,22
27344,Uncured Genoa Salami,23734,Sour Cream,22
27344,Uncured Genoa Salami,38383,Organic White Onions,22
18465,Organic Grade A Free Range Large Brown Eggs,41787,Bartlett Pears,22
18465,Organic Grade A Free Range Large Brown Eggs,14947,Pure Sparkling Water,22
18465,Organic Grade A Free Range Large Brown Eggs,46802,Pineapple Chunks,22
18465,Organic Grade A Free Range Large Brown Eggs,32864,Organic Baby Rainbow Carrots,22
18465,Organic Grade A Free Range Large Brown Eggs,31683,Original No Pulp 100% Florida Orange Juice,22
18465,Organic Grade A Free Range Large Brown Eggs,15937,Shallot,22
27521,Organic Lacinato (Dinosaur) Kale,44910,Organic Spring Mix Salad,22
46906,Grape White/Green Seedless,17948,Frozen Organic Wild Blueberries,22
46906,Grape White/Green Seedless,38383,Organic White Onions,22
33000,Pure Irish Butter,39475,Total Greek Strained Yogurt,22
33000,Pure Irish Butter,36695,Organic Hothouse Cucumbers,22
33000,Pure Irish Butter,44987,Heavy Whipping Cream,22
47144,Unsweetened Original Almond Breeze Almond Milk,4799,Shredded Parmesan,22
47144,Unsweetened Original Almond Breeze Almond Milk,41787,Bartlett Pears,22
47144,Unsweetened Original Almond Breeze Almond Milk,44683,Brussels Sprouts,22
47144,Unsweetened Original Almond Breeze Almond Milk,1940,Organic 2% Reduced Fat Milk,22
40604,Feta Cheese Crumbles,41787,Bartlett Pears,22
40604,Feta Cheese Crumbles,43122,Organic Bartlett Pear,22
40604,Feta Cheese Crumbles,13629,Organic Snipped Green Beans,22
42736,Unsalted Butter,44683,Brussels Sprouts,22
42736,Unsalted Butter,4562,English Seedless Cucumber,22
6184,Clementines,1940,Organic 2% Reduced Fat Milk,22
34243,Organic Baby Broccoli,14947,Pure Sparkling Water,22
34243,Organic Baby Broccoli,42701,Organic Sour Cream,22
34243,Organic Baby Broccoli,39475,Total Greek Strained Yogurt,22
34243,Organic Baby Broccoli,6046,Boneless Skinless Chicken Breast,22
34243,Organic Baby Broccoli,13629,Organic Snipped Green Beans,22
4210,Whole Milk,39475,Total Greek Strained Yogurt,22
4799,Shredded Parmesan,10246,Organic Celery Hearts,22
28849,No Salt Added Black Beans,44683,Brussels Sprouts,22
28849,No Salt Added Black Beans,10246,Organic Celery Hearts,22
19348,Fat Free Milk,41787,Bartlett Pears,22
260,Cantaloupe,13870,Lightly Salted Baked Snap Pea Crisps,22
24489,Organic Whole Strawberries,42701,Organic Sour Cream,22
24489,Organic Whole Strawberries,890,Organic Diced Tomatoes,22
41787,Bartlett Pears,18523,Total 2% All Natural Greek Strained Yogurt with Honey,22
24830,Organic Romaine,11182,Baby Spinach,22
24830,Organic Romaine,32655,Organic Large Grade AA Brown Eggs,22
24830,Organic Romaine,38383,Organic White Onions,22
24830,Organic Romaine,13629,Organic Snipped Green Beans,22
11182,Baby Spinach,10246,Organic Celery Hearts,22
11182,Baby Spinach,38456,Large Grapefruit,22
42768,Organic Garbanzo Beans,36695,Organic Hothouse Cucumbers,22
42768,Organic Garbanzo Beans,15937,Shallot,22
42828,Whipped Cream Cheese,13870,Lightly Salted Baked Snap Pea Crisps,22
42828,Whipped Cream Cheese,36695,Organic Hothouse Cucumbers,22
17948,Frozen Organic Wild Blueberries,10246,Organic Celery Hearts,22
17948,Frozen Organic Wild Blueberries,43768,Organic Bell Pepper,22
17948,Frozen Organic Wild Blueberries,36695,Organic Hothouse Cucumbers,22
10246,Organic Celery Hearts,25659,Organic Coconut Milk,22
10246,Organic Celery Hearts,3952,Organic Broccoli Crowns,22
42701,Organic Sour Cream,35939,Organic Jalapeno Pepper,22
43772,Cherubs Heavenly Salad Tomatoes,40310,Oven Roasted Turkey Breast,22
32864,Organic Baby Rainbow Carrots,3952,Organic Broccoli Crowns,22
32864,Organic Baby Rainbow Carrots,13629,Organic Snipped Green Beans,22
44987,Heavy Whipping Cream,15937,Shallot,22
4562,English Seedless Cucumber,13629,Organic Snipped Green Beans,22
45007,Organic Zucchini,21288,Blackberries,21
24964,Organic Garlic,43772,Cherubs Heavenly Salad Tomatoes,21
40706,Organic Grape Tomatoes,8859,Natural Spring Water,21
8518,Organic Red Onion,31683,Original No Pulp 100% Florida Orange Juice,21
8424,Broccoli Crown,47672,Uncured Hickory Smoked Sunday Bacon,21
8424,Broccoli Crown,18523,Total 2% All Natural Greek Strained Yogurt with Honey,21
19057,Organic Large Extra Fancy Fuji Apple,6046,Boneless Skinless Chicken Breast,21
19057,Organic Large Extra Fancy Fuji Apple,23288,Distilled Water,21
37646,Organic Gala Apples,4210,Whole Milk,21
49235,Organic Half & Half,40310,Oven Roasted Turkey Breast,21
49235,Organic Half & Half,4562,English Seedless Cucumber,21
28985,Michigan Organic Kale,47672,Uncured Hickory Smoked Sunday Bacon,21
17794,Carrots,40310,Oven Roasted Turkey Breast,21
34126,Organic Italian Parsley Bunch,4210,Whole Milk,21
34126,Organic Italian Parsley Bunch,42342,Roasted Turkey Breast,21
39877,Organic Granny Smith Apple,44987,Heavy Whipping Cream,21
39877,Organic Granny Smith Apple,44910,Organic Spring Mix Salad,21
37067,Organic Banana,8859,Natural Spring Water,21
37067,Organic Banana,35939,Organic Jalapeno Pepper,21
37067,Organic Banana,47672,Uncured Hickory Smoked Sunday Bacon,21
