{Organic Lemon, Organic Yellow Onion, Limes, Organic Raspberries} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Strawberries, Organic Yellow Onion, Organic Garlic, Organic Raspberries} => {Organic Hass Avocado}: 0.909
{Organic Lemon, Bag of Organic Bananas, Organic Yellow Onion, Organic Garlic, Organic Raspberries} => {Organic Hass Avocado}: 0.800
{Organic Lemon, Organic Yellow Onion, Organic Garlic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Organic Lemon, Organic Strawberries, Organic Yellow Onion, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Yellow Onion, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.829
{Organic Lemon, Organic Strawberries, Organic Baby Spinach, Organic Cucumber, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Lemon, Organic Garlic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Bag of Organic Bananas, Organic Strawberries, Organic Baby Spinach, Limes} => {Organic Hass Avocado}: 0.769
{Seedless Red Grapes, Organic Garlic, Limes, Organic Cilantro} => {Bag of Organic Bananas}: 0.846
{Organic Baby Spinach, Organic Cilantro, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Limes, Organic Whole Milk, Organic Cilantro, Organic Avocado} => {Large Lemon}: 0.769
{Organic Red Onion, Organic Yellow Onion, Organic Cucumber, Asparagus} => {Organic Cilantro}: 0.786
{Banana, Limes, Organic Cilantro, Asparagus} => {Large Lemon}: 0.733
{Organic Red Onion, Organic Cilantro, Asparagus, Large Lemon} => {Limes}: 0.769
{Yellow Onions, Organic Garlic, Organic Cilantro, Organic Avocado} => {Limes}: 0.706
{Yellow Onions, Organic Red Onion, Organic Cilantro, Organic Avocado} => {Limes}: 0.917
{Organic Strawberries, Organic Cucumber, Organic Cilantro, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 0.714
{Organic Baby Spinach, Organic Garlic, Organic Raspberries, Organic Cilantro} => {Bag of Organic Bananas}: 0.812
{Banana, Organic Garlic, Organic Cucumber, Organic Cilantro} => {Large Lemon}: 0.923
{Organic Red Onion, Organic Yellow Onion, Organic Cilantro, Large Lemon} => {Limes}: 0.750
{Organic Strawberries, Organic Baby Spinach, Organic Garlic, Organic Cilantro, Organic Hass Avocado} => {Limes}: 0.769
{Organic Garlic, Organic Blueberries, Honeycrisp Apple, Organic Avocado} => {Banana}: 0.909
{Organic Strawberries, Organic Baby Spinach, Organic Garlic, Honeycrisp Apple} => {Banana}: 0.846
{Limes, Organic Blueberries, Honeycrisp Apple, Organic Avocado} => {Banana}: 0.733
{Limes, Organic Blueberries, Honeycrisp Apple, Large Lemon} => {Banana}: 0.824
{Organic Blueberries, Honeycrisp Apple, Large Lemon, Organic Avocado} => {Banana}: 0.706
{Bag of Organic Bananas, Organic Whole Milk, Organic Raspberries, Honeycrisp Apple} => {Organic Strawberries}: 1.000
{Organic Strawberries, Organic Whole Milk, Organic Raspberries, Honeycrisp Apple} => {Bag of Organic Bananas}: 0.700
{Strawberries, Limes, Honeycrisp Apple, Organic Avocado} => {Large Lemon}: 0.786
{Bag of Organic Bananas, Organic Garlic, Organic Raspberries, Organic Baby Carrots} => {Organic Strawberries}: 0.917
{Limes, Organic Grape Tomatoes, Organic Baby Carrots, Large Lemon} => {Organic Baby Spinach}: 0.733
{Organic Strawberries, Limes, Organic Cucumber, Organic Baby Carrots} => {Organic Hass Avocado}: 0.786
{Limes, Organic Cucumber, Organic Baby Carrots, Organic Hass Avocado} => {Organic Strawberries}: 0.917
{Organic Baby Spinach, Limes, Organic Baby Carrots, Organic Hass Avocado} => {Organic Strawberries}: 0.733
{Bag of Organic Bananas, Limes, Organic Baby Carrots, Organic Hass Avocado} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic Baby Carrots, Organic Zucchini, Large Lemon} => {Bag of Organic Bananas}: 0.714
{Organic Raspberries, Organic Blueberries, Organic Grape Tomatoes, Organic Baby Carrots} => {Organic Strawberries}: 0.833
{Organic Baby Spinach, Organic Raspberries, Organic Blueberries, Organic Baby Carrots} => {Organic Strawberries}: 0.769
{Organic Strawberries, Organic Baby Carrots, Organic Hass Avocado, Large Lemon} => {Bag of Organic Bananas}: 0.727
{Yellow Onions, Banana, Limes, Organic Whole Milk} => {Large Lemon}: 0.706
{Yellow Onions, Bag of Organic Bananas, Organic Strawberries, Organic Garlic} => {Large Lemon}: 0.769
{Organic Red Onion, Organic Garlic, Organic Raspberries, Organic Cucumber} => {Bag of Organic Bananas}: 0.786
{Organic Red Onion, Organic Baby Spinach, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.812
{Organic Red Onion, Organic Raspberries, Organic Cucumber, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Organic Red Onion, Limes, Organic Raspberries, Organic Cucumber} => {Organic Baby Spinach}: 0.714
{Organic Red Onion, Organic Grape Tomatoes, Organic Zucchini, Large Lemon} => {Organic Baby Spinach}: 0.706
{Banana, Organic Whole Milk, Organic Blueberries, Organic Grape Tomatoes} => {Organic Strawberries}: 0.833
{Organic Baby Spinach, Organic Whole Milk, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Strawberries, Organic Whole Milk, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Whole Milk, Organic Grape Tomatoes, Large Lemon} => {Limes}: 0.765
{Limes, Organic Whole Milk, Organic Grape Tomatoes, Large Lemon} => {Organic Baby Spinach}: 0.722
{Bag of Organic Bananas, Organic Whole Milk, Organic Raspberries, Organic Grape Tomatoes} => {Organic Strawberries}: 0.737
{Bag of Organic Bananas, Organic Raspberries, Organic Blueberries, Organic Grape Tomatoes} => {Organic Strawberries}: 0.724
{Organic Strawberries, Organic Yellow Onion, Organic Garlic, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 0.786
{Organic Garlic, Organic Raspberries, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.867
{Banana, Organic Garlic, Organic Cucumber, Organic Grape Tomatoes} => {Organic Avocado}: 0.733
{Organic Raspberries, Organic Cucumber, Organic Grape Tomatoes, Organic Zucchini} => {Bag of Organic Bananas}: 0.750
{Organic Baby Spinach, Organic Raspberries, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Strawberries, Organic Raspberries, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.812
{Organic Strawberries, Organic Baby Spinach, Organic Raspberries, Organic Cucumber, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 0.800
{Organic Strawberries, Organic Raspberries, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.725
{Organic Baby Spinach, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Organic Strawberries, Organic Baby Spinach, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 1.000
{Organic Strawberries, Organic Cucumber, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Banana, Organic Blueberries, Asparagus, Organic Avocado} => {Large Lemon}: 0.722
{Seedless Red Grapes, Organic Garlic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Seedless Red Grapes, Limes, Organic Cucumber, Organic Avocado} => {Large Lemon}: 0.769
{Seedless Red Grapes, Bag of Organic Bananas, Organic Whole Milk, Organic Zucchini} => {Organic Strawberries}: 0.733
{Seedless Red Grapes, Bag of Organic Bananas, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 0.700
{Seedless Red Grapes, Bag of Organic Bananas, Organic Baby Spinach, Organic Raspberries} => {Organic Strawberries}: 0.824
{Seedless Red Grapes, Organic Strawberries, Organic Whole Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.737
{Seedless Red Grapes, Organic Baby Spinach, Organic Whole Milk, Organic Avocado} => {Banana}: 0.706
{Organic Garlic, Limes, Organic Blueberries, Organic Avocado} => {Large Lemon}: 0.714
{Organic Garlic, Organic Raspberries, Organic Blueberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.706
{Organic Yellow Onion, Organic Garlic, Organic Raspberries, Organic Cucumber} => {Bag of Organic Bananas}: 0.857
{Organic Yellow Onion, Organic Garlic, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.700
{Bag of Organic Bananas, Organic Yellow Onion, Organic Blueberries, Organic Zucchini} => {Organic Raspberries}: 0.846
{Organic Yellow Onion, Organic Raspberries, Organic Blueberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.733
{Organic Strawberries, Organic Yellow Onion, Organic Cucumber, Organic Blueberries} => {Bag of Organic Bananas}: 0.706
{Organic Yellow Onion, Organic Whole Milk, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Yellow Onion, Limes, Organic Raspberries, Organic Cucumber} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Yellow Onion, Limes, Organic Raspberries} => {Bag of Organic Bananas}: 0.714
{Organic Cucumber, Organic Blueberries, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Raspberries, Organic Blueberries, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.762
{Strawberries, Organic Baby Spinach, Limes, Organic Zucchini} => {Banana}: 0.765
{Organic Baby Spinach, Organic Whole Milk, Organic Cucumber, Organic Blueberries} => {Organic Strawberries}: 0.917
{Bag of Organic Bananas, Organic Baby Spinach, Organic Whole Milk, Organic Cucumber} => {Organic Strawberries}: 0.750
{Organic Strawberries, Organic Baby Spinach, Organic Cucumber, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Limes, Organic Raspberries, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
