{Oh My Yog! Madagascar Vanilla Trilayer Yogyurt, Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt} => {Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit}: 1.000
{Organic Carrot Bunch, Organic D'Anjou Pears, Organic Strawberries} => {Organic Hass Avocado}: 0.769
{Organic Carrot Bunch, Organic Strawberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Strawberries, Uncured Genoa Salami} => {Bag of Organic Bananas}: 0.769
{Organic Kiwi, Organic Tomato Cluster} => {Organic Strawberries}: 0.769
{Banana, Organic Baby Spinach, Organic Cilantro} => {Organic Avocado}: 0.769
{Bag of Organic Bananas, Organic Blueberries, Organic Lemon} => {Organic Strawberries}: 0.769
{Organic Blueberries, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Kiwi, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Hass Avocado, Organic Kiwi, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic D'Anjou Pears, Organic Navel Orange} => {Bag of Organic Bananas}: 0.769
{Organic D'Anjou Pears, Organic Hass Avocado, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic D'Anjou Pears, Organic Lemon, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Large Alfresco Eggs, Organic Baby Spinach, Organic Italian Parsley Bunch} => {Limes}: 0.769
{Large Alfresco Eggs, Limes, Organic Cilantro} => {Large Lemon}: 0.769
{Large Alfresco Eggs, Large Lemon, Organic Cilantro} => {Limes}: 0.769
{Jalapeno Peppers, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Bunched Cilantro, Garlic} => {Jalapeno Peppers}: 0.769
{Banana, Jalapeno Peppers, Organic Cucumber} => {Limes}: 0.769
{Jalapeno Peppers, Organic Cilantro, Organic Yellow Onion} => {Limes}: 0.769
{Bunched Cilantro, Yellow Onions} => {Limes}: 0.769
{Organic Lemon, Organic Navel Orange} => {Bag of Organic Bananas}: 0.769
{Organic Baby Arugula, Organic Navel Orange} => {Bag of Organic Bananas}: 0.769
{Carrots, Organic Navel Orange} => {Bag of Organic Bananas}: 0.769
{Organic Navel Orange, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Cucumber, Organic Strawberries, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.769
{Boneless Skinless Chicken Breasts, Green Bell Pepper, Organic Baby Spinach} => {Banana}: 0.769
{Boneless Skinless Chicken Breasts, Organic Baby Spinach, Organic Red Onion} => {Organic Avocado}: 0.769
{Organic Raspberries, Organic Strawberries, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.769
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Apple Honeycrisp Organic, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Blueberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Garlic, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Cucumber, Organic Lemon} => {Bag of Organic Bananas}: 0.769
{Banana, Limes, Organic Red Bell Pepper} => {Large Lemon}: 0.769
{Organic Lemon, Organic Red Bell Pepper, Organic Red Onion} => {Bag of Organic Bananas}: 0.769
{Organic Cilantro, Organic Fuji Apple} => {Banana}: 0.769
{Organic Italian Parsley Bunch, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Gala Apples, Organic Strawberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.769
{Bag of Organic Bananas, Organic Garlic, Organic Lemon, Organic Yellow Onion} => {Organic Hass Avocado}: 0.769
{Bag of Organic Bananas, Organic Lemon, Organic Small Bunch Celery, Organic Yellow Onion} => {Organic Garlic}: 0.769
{Organic Garlic, Organic Lemon, Organic Small Bunch Celery, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.769
{Fresh Cauliflower, Organic Cilantro, Organic Red Onion} => {Organic Yellow Onion}: 0.769
{Organic Cucumber, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple, Organic Lemon} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Raspberries, Organic Whole Milk} => {Bag of Organic Bananas}: 0.769
{Bag of Organic Bananas, Organic Grape Tomatoes, Organic Lemon} => {Organic Strawberries}: 0.769
{Organic Grape Tomatoes, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Red Onion, Organic Strawberries} => {Bag of Organic Bananas}: 0.769
{Bag of Organic Bananas, Organic Lemon, Organic Raspberries, Organic Strawberries} => {Organic Hass Avocado}: 0.769
{Bag of Organic Bananas, Organic Baby Spinach, Organic Lemon, Organic Strawberries} => {Organic Hass Avocado}: 0.769
{Limes, Organic Cilantro, Organic Whole Milk} => {Large Lemon}: 0.769
{Asparagus, Organic Cilantro, Organic Red Onion} => {Limes}: 0.769
{Organic Baby Spinach, Organic Blueberries, Organic Raspberries} => {Organic Strawberries}: 0.769
{Limes, Organic Cucumber, Seedless Red Grapes} => {Large Lemon}: 0.769
{Emmentaler Swiss Slices, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Kiwi Sandia Sparkling Water, Sparkling Water Berry} => {Sparkling Water Grapefruit}: 0.765
{Bag of Organic Bananas, Organic Whole Milk with DHA Omega-3} => {Organic Strawberries}: 0.765
{Organic Cheese Frozen Pizza, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Apple Honeycrisp Organic, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Navel Orange, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Banana, Total 2% All Natural Greek Strained Yogurt with Honey} => {Large Lemon}: 0.765
{Organic Milk, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Navel Orange, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Black Beans, Organic Whole Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Raspberries, Organic Whole Strawberries} => {Bag of Organic Bananas}: 0.765
{100% Raw Coconut Water, Organic Ginger Root} => {Bag of Organic Bananas}: 0.765
{Organic Broccoli, Organic Grape Tomatoes, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Organic Broccoli, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{100% Whole Wheat Bread, Organic Grade A Free Range Large Brown Eggs} => {Bag of Organic Bananas}: 0.765
{Large Alfresco Eggs, Organic Navel Orange} => {Bag of Organic Bananas}: 0.765
{Bag of Organic Bananas, Jalapeno Peppers, Organic Cilantro} => {Limes}: 0.765
{Organic Baby Spinach, Organic Lemon, Organic Navel Orange} => {Bag of Organic Bananas}: 0.765
{Organic Cucumber, Organic Ginger Root, Organic Lemon} => {Bag of Organic Bananas}: 0.765
{Organic Banana, Raspberries} => {Organic Strawberries}: 0.765
{Organic Lemon, Organic Raspberries, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Red Bell Pepper, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.765
{Bag of Organic Bananas, Organic Baby Spinach, Organic Red Bell Pepper} => {Organic Strawberries}: 0.765
{Organic Raspberries, Organic Tomato Cluster, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.765
{Organic Baby Spinach, Organic Tomato Cluster, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.765
{Honeycrisp Apple, Organic Avocado} => {Banana}: 0.765
{Broccoli Crown, Seedless Red Grapes} => {Banana}: 0.765
{Organic Baby Spinach, Organic Grape Tomatoes, Organic Whole Milk} => {Limes}: 0.765
{Organic Red Grapes, Organic Strawberries} => {Bag of Organic Bananas}: 0.762
{Large Lemon, Roasted Turkey} => {Banana}: 0.762
{Sparkling Water Berry, Sparkling Water Grapefruit} => {Peach Pear Flavored Sparkling Water}: 0.762
{Organic Snipped Green Beans, Organic Strawberries} => {Bag of Organic Bananas}: 0.762
{Bartlett Pears, Fresh Cauliflower} => {Banana}: 0.762
{Organic Lemon, Organic Raspberries, Organic Red Onion} => {Bag of Organic Bananas}: 0.762
{Organic Blueberries, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.762
{Organic Carrot Bunch, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.760
{Peach on the Bottom Nonfat Greek Yogurt, Raspberry on the Bottom Nonfat Greek Yogurt} => {Blueberry on the Bottom Nonfat Greek Yogurt}: 0.759
{Banana, Bunched Cilantro, Large Lemon} => {Limes}: 0.759
{"Pears, Baby Food Pears Squash} => {Banana}: 0.750
{Baby Food Pears Squash, Organic Strawberries} => {"Pears}: 0.750
{Blackberry Yogurt, Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt} => {Total 2% Lowfat Greek Strained Yogurt With Blueberry}: 0.750
{Blueberry on the Bottom Nonfat Greek Yogurt, Peach on the Bottom Nonfat Greek Yogurt, Raspberry on the Bottom Nonfat Greek Yogurt} => {Low-Fat Mango on the Bottom Greek Yogurt}: 0.750
{Blueberry on the Bottom Nonfat Greek Yogurt, Low-Fat Mango on the Bottom Greek Yogurt, Peach on the Bottom Nonfat Greek Yogurt} => {Raspberry on the Bottom Nonfat Greek Yogurt}: 0.750
{Blueberry on the Bottom Nonfat Greek Yogurt, Low-Fat Strawberry Banana on the Bottom Greek Yogurt, Peach on the Bottom Nonfat Greek Yogurt} => {Low-Fat Mango on the Bottom Greek Yogurt}: 0.750
{Passionfruit Sparkling Water, Pineapple Strawberry Sparkling Water} => {Kiwi Sandia Sparkling Water}: 0.750
{Curate Cherry Lime Sparkling Water, Pineapple Strawberry Sparkling Water} => {Kiwi Sandia Sparkling Water}: 0.750
{Curate Cherry Lime Sparkling Water, Kiwi Sandia Sparkling Water, Pineapple Strawberry Sparkling Water} => {Passionfruit Sparkling Water}: 0.750
{Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars, Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars} => {Oats & Honey Gluten Free Granola}: 0.750
{Blueberry on the Bottom Nonfat Greek Yogurt, Low-Fat Strawberry Banana on the Bottom Greek Yogurt} => {Peach on the Bottom Nonfat Greek Yogurt}: 0.750
{"Peach, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Total 2% Greek Strained Yogurt with Cherry 5.3 oz, Total 2% Lowfat Greek Strained Yogurt with Peach, Total 2% with Strawberry Lowfat Greek Strained Yogurt} => {Total 2% Lowfat Greek Strained Yogurt With Blueberry}: 0.750
{Total 2% Lowfat Greek Strained Yogurt with Peach, Total 2% with Strawberry Lowfat Greek Strained Yogurt} => {Total 2% Greek Strained Yogurt with Cherry 5.3 oz}: 0.750
{Total 2% Greek Strained Yogurt with Cherry 5.3 oz, Total 2% Lowfat Greek Strained Yogurt with Peach} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.750
{Cherry Pomegranate Greek Yogurt, Total 0% Raspberry Yogurt} => {Fat Free Strawberry Yogurt}: 0.750
{Blueberry on the Bottom Nonfat Greek Yogurt, Strawberry on the Bottom Nonfat Greek Yogurt} => {Peach on the Bottom Nonfat Greek Yogurt}: 0.750
{Peach on the Bottom Nonfat Greek Yogurt, Strawberry on the Bottom Nonfat Greek Yogurt} => {Blueberry on the Bottom Nonfat Greek Yogurt}: 0.750
{"Tortillas, Bag of Organic Bananas} => {Organic Hass Avocado}: 0.750
{Cherry Pomegranate Greek Yogurt, Fat Free Strawberry Yogurt} => {Total 0% Raspberry Yogurt}: 0.750
{Bag of Organic Bananas, Organic Raspberries} => {Organic Strawberries}: 0.750
{Organic Fresh Squeezed Orange Juice, Organic Raspberries} => {Bag of Organic Bananas}: 0.750
{Ground Buffalo, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{All Natural Apricot Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.750
{Bag of Organic Bananas, Organic Baby Spinach} => {Blueberry Whole Milk Yogurt Pouch}: 0.750
{Organic Raspberries, Yobaby Organic Plain Yogurt} => {Organic Strawberries}: 0.750
{"Yogurt, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.750
{Organic Greek Lowfat Yogurt With Strawberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Baby Spinach, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Bag of Organic Bananas, Organic Red Grapes} => {Organic Strawberries}: 0.750
{Organic Red Grapes, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Blueberry Waffles, Organic Strawberries} => {Banana}: 0.750
{Blackberry Cucumber Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Water Grapefruit} => {Kiwi Sandia Sparkling Water}: 0.750
{Organic Baby Spinach, Organic Mango Chunks} => {Bag of Organic Bananas}: 0.750
{Chicken Breast Tenders Breaded, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Fat Free Strawberry Yogurt, Total 2% Lowfat Greek Strained Yogurt With Blueberry} => {Total 0% Raspberry Yogurt}: 0.750
{Banana, Bicolor Sweet Corn} => {Large Lemon}: 0.750
{Raspberry Yoghurt, Strawberry Rhubarb Yoghurt} => {Blueberry Yoghurt}: 0.750
{Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs, Organic Raspberries} => {Bag of Organic Bananas}: 0.750
{Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs, Organic Cucumber} => {Bag of Organic Bananas}: 0.750
{Frozen Organic Wild Blueberries, Organic Sliced Peaches} => {Organic Whole Strawberries}: 0.750
{Organic Cucumber, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Honey Sweet Whole Wheat Bread, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Navel Orange, Organic Yellow Squash} => {Bag of Organic Bananas}: 0.750
{Organic Red Bell Pepper, Organic Yellow Squash} => {Organic Zucchini}: 0.750
{Bag of Organic Bananas, Organic Red Bell Pepper} => {Organic Zucchini}: 0.750
{Bag of Organic Bananas, Organic Yellow Squash} => {Organic Zucchini}: 0.750
{Bunched Cilantro, Limes} => {Organic Avocado}: 0.750
{Organic Bagged Carrots, Organic Blueberries} => {Banana}: 0.750
{Organic Baby Spinach, Organic Grape Tomatoes} => {Organic Strawberries}: 0.750
{Organic Kale Greens, Organic Red Onion} => {Organic Strawberries}: 0.750
{Curate Cherry Lime Sparkling Water, Kiwi Sandia Sparkling Water} => {Blackberry Cucumber Sparkling Water}: 0.750
{Blackberry Cucumber Sparkling Water, Curate Cherry Lime Sparkling Water} => {Passionfruit Sparkling Water}: 0.750
{Blackberry Cucumber Sparkling Water, Passionfruit Sparkling Water} => {Curate Cherry Lime Sparkling Water}: 0.750
{Clementines, Organic Simply Naked Pita Chips} => {Raspberries}: 0.750
{Organic Medjool Dates, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.750
{Organic Multigrain Waffles, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Bag of Organic Bananas, Organic Cucumber, Organic Raspberries} => {Organic Strawberries}: 0.750
{Natural Artisan Water, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Good Seed Bread, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Baby Kale Mix, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.750
{Total 0% Raspberry Yogurt, Total 2% All Natural Greek Strained Yogurt with Honey} => {Total 2% with Strawberry Lowfat Greek Strained Yogurt}: 0.750
{Bag of Organic Bananas, Seedless Red Grapes} => {Organic Strawberries}: 0.750
{Organic Cauliflower, Organic Red Onion} => {Bag of Organic Bananas}: 0.750
{Blackberry Cucumber Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.750
{Lime Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Sparkling Water Grapefruit}: 0.750
{Kiwi Sandia Sparkling Water, Lime Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Blackberry Cucumber Sparkling Water}: 0.750
{Cran Raspberry Sparkling Water, Passionfruit Sparkling Water, Sparkling Water Grapefruit} => {Sparkling Lemon Water}: 0.750
{Lime Sparkling Water, Passionfruit Sparkling Water, Sparkling Water Grapefruit} => {Sparkling Lemon Water}: 0.750
{Organic Orange Bell Pepper, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.750
{Bag of Organic Bananas, Organic Lemon, Organic Orange Bell Pepper} => {Organic Strawberries}: 0.750
{Organic Orange Bell Pepper, Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Orange Bell Pepper, Organic Raspberries, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.750
{Hint Of Sea Salt Almond Nut Thins, Organic Strawberries} => {Banana}: 0.750
{Banana, Hint Of Sea Salt Almond Nut Thins} => {Organic Strawberries}: 0.750
{Bag of Organic Bananas, Organic Yellow Onion} => {Organic Hass Avocado}: 0.750
{Organic Yellow Onion, Original Hot Sauce} => {Bag of Organic Bananas}: 0.750
{Bag of Organic Bananas, Organic Thompson Seedless Raisins} => {Organic Strawberries}: 0.750
{Organic Grade A Free Range Large Brown Eggs, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.750
{Organic Thompson Seedless Raisins, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.750
{Organic Baby Carrots, Rainbow Bell Peppers} => {Strawberries}: 0.750
{Bag of Organic Bananas, Baked Aged White Cheddar Rice and Corn Puffs} => {Organic Strawberries}: 0.750
{Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Seedless Cucumbers, Sweet Kale Salad Mix} => {Strawberries}: 0.750
{Organic Hass Avocado, Organic Shredded Mozzarella} => {Bag of Organic Bananas}: 0.750
{Organic Shredded Mozzarella, Organic Whole Milk} => {Bag of Organic Bananas}: 0.750
{Corn Tortillas, Limes} => {Organic Avocado}: 0.750
{Large Lemon, Limes, Romaine Lettuce} => {Banana}: 0.750
{Asparagus, Organic Baby Kale} => {Banana}: 0.750
{Lemon Hummus, Organic Raspberries} => {Bag of Organic Bananas}: 0.750
{Organic Baby Spinach, Organic Kiwi} => {Organic Strawberries}: 0.750
{85% Lean Ground Beef, Yellow Onions} => {Banana}: 0.750
{Limes, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.750
{Total 2% All Natural Greek Strained Yogurt with Honey, Total 2% Lowfat Greek Strained Yogurt With Blueberry, Total 2% with Strawberry Lowfat Greek Strained Yogurt} => {Total 2% Lowfat Greek Strained Yogurt with Peach}: 0.750
{Air Chilled Organic Boneless Skinless Chicken Breasts, Asparagus} => {Bag of Organic Bananas}: 0.750
{Strawberries, Total 2% Greek Strained Yogurt with Cherry 5.3 oz} => {Banana}: 0.750
{Sparkling Lemon Water, Sparkling Water Berry, Sparkling Water Grapefruit} => {Peach Pear Flavored Sparkling Water}: 0.750
{Sparkling Lemon Water, Sparkling Water Berry} => {Sparkling Water Grapefruit}: 0.750
{Organic Kiwi, Organic Raspberries} => {Organic Zucchini}: 0.750
{Fresh Cauliflower, Organic Baby Spinach, Organic Zucchini} => {Organic Strawberries}: 0.750
{Organic Hass Avocado, Organic Yellow Onion, Organic Zucchini} => {Bag of Organic Bananas}: 0.750
{Limes, Original Veggie Straws} => {Banana}: 0.750
{Celery Hearts, Organic Strawberries} => {Bag of Organic Bananas}: 0.750
{Organic Hass Avocado, Organic Yellow Peaches} => {Bag of Organic Bananas}: 0.750
{Organic Cucumber, Organic Strawberries, Organic Yellow Peaches} => {Bag of Organic Bananas}: 0.750
